GEO.id2,HC01_EST_VC01,HC02_EST_VC01,HC03_EST_VC01,HC04_EST_VC01,,,,,
Id2,Total; Estimate; Workers 16 years and over,"Car, truck, or van -- drove alone; Estimate; Workers 16 years and over","Car, truck, or van -- carpooled; Estimate; Workers 16 years and over",Public transportation (excluding taxicab); Estimate; Workers 16 years and over,,,,,
76598,0,0,0,0,,,,,
76599,0,0,0,0,,,,,
76621,527,431,51,0,,,,,
76622,466,412,31,0,,,,,
76623,50,50,0,0,,,,,
76624,979,774,140,0,,,,,
76626,761,666,61,0,,,,,
76627,612,491,83,3,,,,,
76628,16,8,5,0,,,,,
76629,702,628,58,0,,,,,
76630,425,404,17,0,,,,,
76631,227,181,37,0,,,,,
76632,410,325,33,0,,,,,
76633,2786,2389,229,0,,,,,
76634,2597,2018,315,7,,,,,
76635,538,408,76,0,,,,,
76636,656,584,46,0,,,,,
76637,245,214,18,0,,,,,
76638,1348,1083,142,0,,,,,
76639,529,408,71,0,,,,,
76640,1456,1252,179,14,,,,,
76641,656,514,116,0,,,,,
76642,2341,1930,212,0,,,,,
76643,7756,6667,705,0,,,,,
76645,4300,3275,685,3,,,,,
76648,1200,950,161,0,,,,,
76649,284,195,40,0,,,,,
76650,41,36,3,0,,,,,
76651,1326,1108,104,0,,,,,
76652,408,363,24,6,,,,,
76653,453,410,20,0,,,,,
76654,74,52,13,0,,,,,
76655,4424,3657,578,12,,,,,
76656,1056,733,120,15,,,,,
76657,4456,3611,611,0,,,,,
76660,298,249,24,0,,,,,
76661,2252,1645,424,47,,,,,
76664,1195,1007,92,0,,,,,
76665,878,705,123,0,,,,,
76666,73,47,10,0,,,,,
76667,4869,3919,754,0,,,,,
76670,625,463,97,0,,,,,
76671,722,511,148,0,,,,,
76673,544,470,51,0,,,,,
76676,190,148,26,0,,,,,
76678,106,85,12,0,,,,,
76679,675,514,98,0,,,,,
76680,95,45,50,0,,,,,
76681,292,280,8,0,,,,,
76682,1126,901,147,16,,,,,
76685,17,7,0,0,,,,,
76686,141,122,11,0,,,,,
76687,797,672,12,3,,,,,
76689,1530,1285,117,0,,,,,
76690,427,285,123,0,,,,,
76691,2953,2557,293,2,,,,,
76692,3524,2745,438,11,,,,,
76693,541,434,67,0,,,,,
76701,891,688,47,14,,,,,
76704,2187,1735,260,6,,,,,
76705,11198,9049,1420,32,,,,,
76706,14271,11238,1626,200,,,,,
76707,6638,4950,1438,38,,,,,
76708,11763,9849,1366,41,,,,,
76710,11261,9286,1099,100,,,,,
76711,3882,3142,596,3,,,,,
76712,12596,11039,932,2,,,,,
76798,221,78,22,0,,,,,
76801,9503,8356,815,57,,,,,
76802,2026,1790,166,0,,,,,
76820,67,54,0,0,,,,,
76821,1739,1437,179,0,,,,,
76823,1397,1208,125,0,,,,,
76824,0,0,0,0,,,,,
76825,3101,2529,309,0,,,,,
76827,252,186,60,0,,,,,
76828,115,104,11,0,,,,,
76831,40,27,0,0,,,,,
76832,299,224,20,0,,,,,
76834,2146,1895,151,0,,,,,
76836,13,13,0,0,,,,,
76837,632,540,33,0,,,,,
76841,22,0,0,0,,,,,
76842,53,44,9,0,,,,,
76844,1454,1224,125,0,,,,,
76845,66,57,3,0,,,,,
76848,17,14,3,0,,,,,
76849,1886,1397,354,0,,,,,
76852,95,73,14,0,,,,,
76853,611,384,175,0,,,,,
76854,37,37,0,0,,,,,
76856,1764,1262,300,0,,,,,
76857,745,609,115,0,,,,,
76858,95,72,16,0,,,,,
76859,731,547,135,0,,,,,
76861,1113,885,99,3,,,,,
76862,49,22,6,0,,,,,
76864,230,206,15,0,,,,,
76865,9,0,0,0,,,,,
76866,222,182,26,0,,,,,
76869,64,64,0,0,,,,,
76870,66,63,0,0,,,,,
76871,301,263,17,0,,,,,
76872,266,181,68,0,,,,,
76873,10,8,0,0,,,,,
76874,57,29,28,0,,,,,
76875,344,266,69,0,,,,,
76877,1608,1097,374,0,,,,,
76878,669,547,60,3,,,,,
76882,47,42,2,0,,,,,
76884,95,71,0,0,,,,,
76885,138,56,82,0,,,,,
76887,22,22,0,0,,,,,
76888,13,10,0,0,,,,,
76890,382,358,14,0,,,,,
76901,13847,11717,1312,34,,,,,
76903,13215,10608,1962,70,,,,,
76904,16495,13977,1511,1,,,,,
76905,6385,5135,874,8,,,,,
76908,2535,201,0,0,,,,,
76930,81,31,0,0,,,,,
76932,1802,1503,190,0,,,,,
76933,696,583,47,0,,,,,
76934,484,400,26,0,,,,,
76935,656,552,16,0,,,,,
76936,1480,1100,243,10,,,,,
76937,19,19,0,0,,,,,
76939,26,26,0,0,,,,,
76940,95,61,0,0,,,,,
76941,680,573,7,0,,,,,
76943,1790,1357,347,0,,,,,
76945,730,623,38,0,,,,,
76949,7,5,0,0,,,,,
76950,1756,1383,225,0,,,,,
76951,572,420,39,0,,,,,
76953,24,24,0,0,,,,,
76955,55,28,0,0,,,,,
76957,0,0,0,0,,,,,
76958,82,67,10,0,,,,,
77002,3246,2023,201,233,,,,,
77003,5444,3890,578,488,,,,,
77004,17041,11819,885,1493,,,,,
77005,12742,9805,501,117,,,,,
77006,15316,11494,761,535,,,,,
77007,23993,19961,1649,602,,,,,
77008,20655,16448,1596,688,,,,,
77009,18449,13299,2558,842,,,,,
77010,581,338,0,0,,,,,
77011,7287,5226,1368,258,,,,,
77012,9252,5644,2387,554,,,,,
77013,8492,6532,1308,267,,,,,
77014,14978,12509,1558,476,,,,,
77015,24121,19121,3093,261,,,,,
77016,9348,7502,951,446,,,,,
77017,14088,10861,1529,354,,,,,
77018,14120,11425,1110,260,,,,,
77019,13391,11147,707,285,,,,,
77020,9901,6393,2425,569,,,,,
77021,11052,8041,1092,1029,,,,,
77022,11843,8759,1640,537,,,,,
77023,12914,9956,1756,500,,,,,
77024,17013,14441,679,131,,,,,
77025,14746,11305,904,951,,,,,
77026,7652,5176,1273,850,,,,,
77027,10540,8742,478,159,,,,,
77028,5470,4344,541,302,,,,,
77029,6438,4833,1092,160,,,,,
77030,5707,3813,531,463,,,,,
77031,8773,5888,1985,512,,,,,
77032,3771,2826,325,188,,,,,
77033,9428,7125,955,795,,,,,
77034,17898,13808,3131,228,,,,,
77035,16668,11927,2931,998,,,,,
77036,33509,20132,8358,2164,,,,,
77037,9184,7384,684,164,,,,,
77038,11755,9428,1529,199,,,,,
77039,12003,9172,1231,174,,,,,
77040,24487,20279,2446,317,,,,,
77041,17921,15084,1553,308,,,,,
77042,21741,18263,1562,705,,,,,
77043,12838,10009,1525,422,,,,,
77044,15415,12812,1808,126,,,,,
77045,12974,10250,1639,663,,,,,
77046,635,502,28,0,,,,,
77047,11770,10037,1106,317,,,,,
77048,6567,5486,582,143,,,,,
77049,13945,11774,1609,164,,,,,
77050,2107,1696,357,5,,,,,
77051,4760,3829,384,259,,,,,
77053,13882,10348,2703,409,,,,,
77054,13545,9841,1148,1375,,,,,
77055,20354,14704,3444,820,,,,,
77056,10592,8423,555,302,,,,,
77057,23617,18160,2590,1118,,,,,
77058,9282,7542,955,58,,,,,
77059,8494,7480,453,121,,,,,
77060,18121,13247,1496,1087,,,,,
77061,11748,8296,1358,717,,,,,
77062,13327,10845,1375,191,,,,,
77063,20094,15555,1338,1769,,,,,
77064,24068,20481,2207,317,,,,,
77065,19810,16002,2409,308,,,,,
77066,15633,12808,1512,335,,,,,
77067,14195,11816,1564,385,,,,,
77068,5610,4001,942,309,,,,,
77069,9001,7493,571,446,,,,,
77070,25979,20300,3248,492,,,,,
77071,13409,10368,1267,598,,,,,
77072,27910,19886,5246,1579,,,,,
77073,19612,15459,2964,455,,,,,
77074,17553,11927,2595,1147,,,,,
77075,19130,16681,919,245,,,,,
77076,13644,10223,1366,378,,,,,
77077,30837,25705,2516,690,,,,,
77078,5463,4192,740,261,,,,,
77079,14961,12637,816,287,,,,,
77080,22712,15388,4737,626,,,,,
77081,22460,14115,3109,1942,,,,,
77082,28330,23801,2504,828,,,,,
77083,34606,28053,4469,491,,,,,
77084,51769,42926,4877,750,,,,,
77085,7927,5835,1157,496,,,,,
77086,11952,9583,1685,222,,,,,
77087,15164,10643,3077,423,,,,,
77088,21466,17343,2690,667,,,,,
77089,26972,22221,2910,585,,,,,
77090,18025,15050,1571,539,,,,,
77091,9460,7201,942,627,,,,,
77092,17307,13043,2354,524,,,,,
77093,16156,12081,2301,502,,,,,
77094,4298,3587,241,183,,,,,
77095,36413,29900,3844,549,,,,,
77096,17526,13800,1327,1012,,,,,
77098,8729,6612,591,284,,,,,
77099,21206,16757,2960,750,,,,,
77201,0,0,0,0,,,,,
77301,13624,9877,2621,109,,,,,
77302,7900,6297,1022,89,,,,,
77303,8562,6875,1188,46,,,,,
77304,12000,9430,1700,168,,,,,
77306,4745,3801,871,0,,,,,
77316,8058,6633,590,39,,,,,
77318,6167,5147,666,64,,,,,
77320,9947,8133,1307,27,,,,,
77326,0,0,0,0,,,,,
77327,6851,5942,646,12,,,,,
77328,6210,4792,1157,0,,,,,
77331,2210,1870,105,0,,,,,
77334,0,0,0,0,,,,,
77335,861,691,115,0,,,,,
77336,5652,4377,619,93,,,,,
77338,16971,13253,2851,209,,,,,
77339,20331,16923,1434,570,,,,,
77340,10819,8560,761,0,,,,,
77342,0,0,0,0,,,,,
77345,13458,10794,634,718,,,,,
77346,29013,25538,2001,359,,,,,
77350,23,23,0,0,,,,,
77351,11329,8380,1921,58,,,,,
77354,15989,12733,1820,117,,,,,
77355,11786,10122,902,89,,,,,
77356,10874,8913,676,48,,,,,
77357,8027,6575,917,9,,,,,
77358,1882,1477,230,0,,,,,
77359,347,292,4,0,,,,,
77360,1644,1225,118,0,,,,,
77362,2163,1957,70,0,,,,,
77363,1273,935,121,0,,,,,
77364,471,403,33,0,,,,,
77365,12917,9967,1957,9,,,,,
77367,84,71,0,0,,,,,
77368,85,78,0,0,,,,,
77369,147,100,47,0,,,,,
77371,3028,2370,585,0,,,,,
77372,4875,4094,578,39,,,,,
77373,27661,22260,3232,439,,,,,
77374,159,150,9,0,,,,,
77375,19044,15523,2104,128,,,,,
77376,113,113,0,0,,,,,
77377,15093,13393,701,180,,,,,
77378,6080,5196,799,13,,,,,
77379,37362,31865,2792,599,,,,,
77380,14724,11624,1437,189,,,,,
77381,17399,13993,1556,492,,,,,
77382,15069,12249,715,651,,,,,
77384,6775,5729,452,52,,,,,
77385,11453,8913,1508,122,,,,,
77386,22433,18699,1809,421,,,,,
77388,21750,17978,2101,419,,,,,
77389,12832,10945,801,128,,,,,
77396,23485,19091,2847,500,,,,,
77401,8959,7572,476,71,,,,,
77406,17434,14536,1547,92,,,,,
77407,18547,15685,1651,278,,,,,
77412,90,86,0,4,,,,,
77414,9969,8136,1282,39,,,,,
77415,52,31,21,0,,,,,
77417,1186,992,134,0,,,,,
77418,4200,3212,532,0,,,,,
77419,444,338,59,21,,,,,
77420,873,726,58,0,,,,,
77422,4691,4136,393,8,,,,,
77423,4290,3460,509,46,,,,,
77426,831,722,61,0,,,,,
77428,0,0,0,0,,,,,
77429,39018,32382,2758,846,,,,,
77430,961,854,62,0,,,,,
77432,33,33,0,0,,,,,
77433,29544,24559,2457,488,,,,,
77434,2055,1900,90,0,,,,,
77435,2248,1869,231,0,,,,,
77436,0,0,0,0,,,,,
77437,7759,6422,858,8,,,,,
77440,0,0,0,0,,,,,
77441,2968,2440,208,37,,,,,
77442,500,460,24,0,,,,,
77443,0,0,0,0,,,,,
77444,334,308,13,0,,,,,
77445,5188,4138,801,0,,,,,
77446,2230,887,131,6,,,,,
77447,5611,4391,503,75,,,,,
77448,97,51,0,18,,,,,
77449,50746,40870,6028,818,,,,,
77450,35754,28803,3377,1210,,,,,
77451,13,13,0,0,,,,,
77453,133,68,24,29,,,,,
77454,95,61,17,0,,,,,
77455,981,823,128,0,,,,,
77456,523,426,97,0,,,,,
77457,181,174,0,0,,,,,
77458,89,48,0,0,,,,,
77459,30850,25605,2550,740,,,,,
77460,50,50,0,0,,,,,
77461,5040,4271,591,5,,,,,
77464,87,72,13,0,,,,,
77465,3135,2501,489,27,,,,,
77466,438,382,2,0,,,,,
77467,14,14,0,0,,,,,
77468,11,11,0,0,,,,,
77469,19842,16141,1936,90,,,,,
77470,111,88,23,0,,,,,
77471,16244,13547,1668,24,,,,,
77473,30,30,0,0,,,,,
77474,6214,5147,691,9,,,,,
77475,246,246,0,0,,,,,
77476,62,54,6,0,,,,,
77477,18930,15685,1865,436,,,,,
77478,12510,9990,1216,330,,,,,
77479,38947,31162,4084,829,,,,,
77480,2945,2579,197,0,,,,,
77481,14,14,0,0,,,,,
77482,1113,928,163,22,,,,,
77483,192,139,0,0,,,,,
77484,5059,4389,342,72,,,,,
77485,1870,1723,87,6,,,,,
77486,2956,2357,262,0,,,,,
77488,6039,4882,858,0,,,,,
77489,17375,14905,1371,299,,,,,
77493,13277,10415,1502,204,,,,,
77494,39165,30922,4152,966,,,,,
77498,25918,21523,2969,329,,,,,
77502,15029,11689,2584,33,,,,,
77503,10138,8327,1226,54,,,,,
77504,10267,8236,1457,67,,,,,
77505,12226,10546,1051,76,,,,,
77506,13668,10518,2479,59,,,,,
77507,0,0,0,0,,,,,
77510,5873,5201,382,14,,,,,
77511,20796,17542,1975,0,,,,,
77514,1687,1539,117,0,,,,,
77515,12518,10684,1348,15,,,,,
77517,2190,1821,254,0,,,,,
77518,3798,2622,919,15,,,,,
77519,497,340,89,0,,,,,
77520,14630,12085,1849,118,,,,,
77521,22415,18965,2254,166,,,,,
77523,8113,6863,796,0,,,,,
77530,12591,10119,1686,89,,,,,
77531,7655,6615,577,14,,,,,
77532,12162,10376,906,34,,,,,
77533,283,249,18,0,,,,,
77534,1460,1195,88,0,,,,,
77535,11243,9934,1024,0,,,,,
77536,15315,13351,1253,48,,,,,
77538,363,298,37,0,,,,,
77539,20136,16307,2207,146,,,,,
77541,7629,6294,767,135,,,,,
77545,10416,9451,601,55,,,,,
77546,24403,20714,1832,360,,,,,
77547,4118,3230,667,67,,,,,
77550,9737,6220,998,312,,,,,
77551,8686,6460,996,322,,,,,
77554,3995,3135,301,47,,,,,
77560,259,239,20,0,,,,,
77561,31,19,7,0,,,,,
77562,4209,3570,563,0,,,,,
77563,4104,3414,525,16,,,,,
77564,813,663,114,0,,,,,
77565,3359,2804,260,0,,,,,
77566,14583,12606,1384,0,,,,,
77568,6106,5073,847,30,,,,,
77571,17997,15725,1558,71,,,,,
77573,40612,33965,3817,591,,,,,
77575,6111,4984,929,0,,,,,
77577,585,487,32,0,,,,,
77578,8588,7110,1154,0,,,,,
77580,260,246,0,0,,,,,
77581,21956,19733,1313,21,,,,,
77583,10536,9222,834,0,,,,,
77584,41422,36567,3102,93,,,,,
77585,323,297,26,0,,,,,
77586,11327,9564,1013,45,,,,,
77587,6707,4858,1257,119,,,,,
77590,12302,9336,2143,23,,,,,
77591,5712,4761,636,21,,,,,
77597,278,245,16,0,,,,,
77598,13508,10728,1607,155,,,,,
77611,3897,3604,230,0,,,,,
77612,3180,2655,322,0,,,,,
77613,454,390,58,0,,,,,
77614,128,128,0,0,,,,,
77615,246,216,13,0,,,,,
77616,374,374,0,0,,,,,
77617,38,17,8,0,,,,,
77619,6423,5517,472,0,,,,,
77622,645,594,18,0,,,,,
77623,216,180,18,0,,,,,
77624,285,194,59,0,,,,,
77625,3453,2944,315,0,,,,,
77627,10423,9511,726,25,,,,,
77629,375,307,36,8,,,,,
77630,11435,9933,811,0,,,,,
77632,9704,8533,862,0,,,,,
77640,5653,4753,549,63,,,,,
77642,14979,12792,1508,47,,,,,
77650,707,482,162,0,,,,,
77651,5946,5159,552,83,,,,,
77655,158,131,7,0,,,,,
77656,6866,5764,906,2,,,,,
77657,9856,8880,697,18,,,,,
77659,2462,2007,295,0,,,,,
77660,460,410,12,0,,,,,
77661,359,359,0,0,,,,,
77662,11439,9629,1233,41,,,,,
77663,294,246,18,0,,,,,
77664,1057,832,193,0,,,,,
77665,2261,1678,361,0,,,,,
77701,5006,4156,508,78,,,,,
77702,1269,1132,50,0,,,,,
77703,4959,4214,451,108,,,,,
77705,11001,9424,782,134,,,,,
77706,14303,12928,918,76,,,,,
77707,7385,6684,461,14,,,,,
77708,5228,4650,414,26,,,,,
77713,6890,6107,560,1,,,,,
77801,8695,5558,1651,489,,,,,
77802,12702,10481,1293,43,,,,,
77803,12157,8855,2411,116,,,,,
77807,4157,3277,723,0,,,,,
77808,5360,4236,637,62,,,,,
77830,1211,817,352,0,,,,,
77831,1135,933,115,0,,,,,
77833,12188,9971,1413,41,,,,,
77835,906,749,76,0,,,,,
77836,4781,3941,687,0,,,,,
77837,607,477,72,0,,,,,
77840,24326,16848,2142,1701,,,,,
77845,28732,24006,2729,142,,,,,
77853,576,449,81,0,,,,,
77855,24,24,0,0,,,,,
77856,1942,1572,175,0,,,,,
77857,345,244,26,0,,,,,
77859,3001,2429,411,0,,,,,
77861,1023,863,116,0,,,,,
77864,2848,2156,364,0,,,,,
77865,595,474,38,0,,,,,
77867,41,18,6,0,,,,,
77868,5376,4598,569,0,,,,,
77871,1058,865,25,0,,,,,
77872,624,451,109,0,,,,,
77873,542,474,64,0,,,,,
77876,41,19,22,0,,,,,
77878,155,141,7,0,,,,,
77879,2064,1683,252,9,,,,,
77880,590,509,53,0,,,,,
77901,19559,15318,2932,225,,,,,
77904,12334,10149,1539,26,,,,,
77905,6651,5834,495,89,,,,,
77950,118,85,0,0,,,,,
77951,721,640,25,21,,,,,
77954,4170,3564,302,0,,,,,
77957,3610,2705,502,66,,,,,
77960,10,10,0,0,,,,,
77961,60,60,0,0,,,,,
77962,1301,1101,118,0,,,,,
77963,2221,1676,377,0,,,,,
77964,3791,3101,451,27,,,,,
77968,1204,1097,68,0,,,,,
77969,55,49,6,0,,,,,
77970,166,141,25,0,,,,,
77971,411,399,0,0,,,,,
77973,55,55,0,0,,,,,
77974,234,188,19,0,,,,,
77975,865,692,63,6,,,,,
77976,70,55,0,0,,,,,
77977,299,222,77,0,,,,,
77978,325,282,18,5,,,,,
77979,7631,6121,1128,56,,,,,
77982,363,243,74,0,,,,,
77983,917,707,134,10,,,,,
77984,1733,1424,144,6,,,,,
77987,113,113,0,0,,,,,
77988,97,86,11,0,,,,,
77990,366,256,68,0,,,,,
77991,211,197,14,0,,,,,
77993,162,86,0,0,,,,,
77994,154,136,2,0,,,,,
77995,3986,3051,678,0,,,,,
78001,0,0,0,0,,,,,
78002,3448,2636,477,4,,,,,
78003,3893,3167,384,0,,,,,
78004,834,507,238,0,,,,,
78005,165,165,0,0,,,,,
78006,13002,9901,1407,52,,,,,
78007,23,15,0,0,,,,,
78008,132,132,0,0,,,,,
78009,3481,2865,433,0,,,,,
78010,1153,983,96,0,,,,,
78011,826,655,124,0,,,,,
78012,183,113,20,0,,,,,
78013,2217,1826,276,0,,,,,
78014,1811,1452,198,0,,,,,
78015,4907,3827,474,1,,,,,
78016,3764,3018,393,0,,,,,
78017,1570,1239,125,0,,,,,
78019,348,286,36,0,,,,,
78021,56,27,0,0,,,,,
78022,1898,1417,243,0,,,,,
78023,13273,10950,1506,28,,,,,
78024,418,337,21,0,,,,,
78025,1654,1040,390,10,,,,,
78026,2524,2001,428,0,,,,,
78027,210,158,0,0,,,,,
78028,15931,12814,1893,37,,,,,
78029,0,0,0,0,,,,,
78039,916,773,31,0,,,,,
78040,12704,9119,2186,224,,,,,
78041,17584,14066,2355,175,,,,,
78043,16110,12579,2582,242,,,,,
78044,29,29,0,0,,,,,
78045,27471,23535,2659,98,,,,,
78046,22201,16846,3870,419,,,,,
78050,191,82,46,0,,,,,
78052,3074,2403,495,0,,,,,
78055,535,365,68,0,,,,,
78056,966,646,211,44,,,,,
78057,417,398,0,0,,,,,
78058,458,376,69,0,,,,,
78059,2281,2101,137,0,,,,,
78060,36,36,0,0,,,,,
78061,4495,3825,569,10,,,,,
78063,4116,3452,374,21,,,,,
78064,6457,5210,843,0,,,,,
78065,4538,3697,608,0,,,,,
78066,219,74,124,0,,,,,
78067,216,173,10,0,,,,,
78069,2130,1548,334,15,,,,,
78070,6834,5687,450,0,,,,,
78071,1318,1113,149,0,,,,,
78072,234,204,7,0,,,,,
78073,3054,2377,442,24,,,,,
78075,38,7,12,19,,,,,
78076,4728,3514,951,13,,,,,
78101,3325,2750,321,22,,,,,
78102,8689,7121,1079,0,,,,,
78104,72,33,32,0,,,,,
78107,63,46,0,0,,,,,
78108,15796,13576,1251,4,,,,,
78109,17635,14604,1740,281,,,,,
78112,3059,2228,715,0,,,,,
78113,1256,887,188,10,,,,,
78114,8942,7461,920,0,,,,,
78116,145,117,0,0,,,,,
78117,342,317,19,0,,,,,
78118,1438,1265,133,0,,,,,
78119,2042,1500,397,0,,,,,
78121,5746,4601,774,0,,,,,
78122,208,165,0,0,,,,,
78123,1270,1108,101,0,,,,,
78124,2729,2396,149,7,,,,,
78125,37,37,0,0,,,,,
78130,29655,24014,3505,32,,,,,
78132,11294,8987,1038,0,,,,,
78133,7043,5636,513,9,,,,,
78140,1284,999,148,0,,,,,
78141,276,208,25,0,,,,,
78142,55,47,0,0,,,,,
78143,37,1,36,0,,,,,
78144,16,16,0,0,,,,,
78145,43,43,0,0,,,,,
78146,321,247,44,2,,,,,
78147,1085,858,112,0,,,,,
78148,10121,8243,1055,14,,,,,
78150,18,0,0,0,,,,,
78151,610,519,49,6,,,,,
78152,1171,990,109,24,,,,,
78154,16749,14230,1611,117,,,,,
78155,21916,18290,2474,18,,,,,
78159,411,293,61,4,,,,,
78160,1784,1469,247,0,,,,,
78161,319,276,0,0,,,,,
78162,185,131,28,0,,,,,
78163,4507,3763,216,0,,,,,
78164,1561,1368,92,2,,,,,
78201,18965,14386,2540,1248,,,,,
78202,3543,2201,566,556,,,,,
78203,2472,1495,450,312,,,,,
78204,4808,3337,670,297,,,,,
78205,515,262,54,81,,,,,
78207,17359,11631,3097,1335,,,,,
78208,1646,1050,257,144,,,,,
78209,20192,16138,1298,716,,,,,
78210,15784,11584,1937,1221,,,,,
78211,12200,8898,2150,365,,,,,
78212,13120,9507,1096,843,,,,,
78213,21030,17366,2123,606,,,,,
78214,9290,6417,1961,429,,,,,
78215,1268,796,163,107,,,,,
78216,22252,18239,1651,1161,,,,,
78217,16997,13933,1366,662,,,,,
78218,14668,11414,1525,679,,,,,
78219,6154,4777,893,202,,,,,
78220,5532,3828,1057,432,,,,,
78221,15240,11397,2495,735,,,,,
78222,9435,7487,1292,323,,,,,
78223,22445,16765,3700,1007,,,,,
78224,8384,6449,1283,247,,,,,
78225,5305,3901,784,341,,,,,
78226,2221,1577,448,145,,,,,
78227,17203,13684,1912,789,,,,,
78228,23885,19511,2344,1095,,,,,
78229,15872,13543,922,406,,,,,
78230,22418,18252,1913,274,,,,,
78231,4302,3530,284,91,,,,,
78232,20666,17903,1192,195,,,,,
78233,22667,18553,2430,390,,,,,
78234,3583,1146,86,30,,,,,
78235,495,368,75,0,,,,,
78236,6621,763,134,107,,,,,
78237,12717,9711,1803,713,,,,,
78238,12824,10049,1866,425,,,,,
78239,12142,10046,1181,429,,,,,
78240,29216,23719,2817,860,,,,,
78242,12605,9795,2262,189,,,,,
78243,313,109,17,0,,,,,
78244,13432,10979,1846,102,,,,,
78245,29299,23535,4157,328,,,,,
78247,27491,23796,1981,364,,,,,
78248,7347,6053,459,48,,,,,
78249,27630,22706,2724,247,,,,,
78250,27949,23580,2768,331,,,,,
78251,28736,23685,3628,315,,,,,
78252,2998,2484,394,7,,,,,
78253,17375,14556,2010,25,,,,,
78254,24953,20734,2687,68,,,,,
78255,6037,5184,390,0,,,,,
78256,4665,3294,412,239,,,,,
78257,1965,1618,16,17,,,,,
78258,20442,16678,1433,26,,,,,
78259,11602,9795,1001,67,,,,,
78260,13489,11167,843,26,,,,,
78261,7603,6405,449,15,,,,,
78263,2359,2060,206,0,,,,,
78264,4033,2843,711,32,,,,,
78266,2344,1845,231,0,,,,,
78330,395,339,15,0,,,,,
78332,11379,9458,1315,0,,,,,
78335,0,0,0,0,,,,,
78336,4826,3922,580,0,,,,,
78338,14,11,0,0,,,,,
78339,208,196,0,0,,,,,
78340,185,137,38,0,,,,,
78341,914,586,226,0,,,,,
78342,178,135,30,0,,,,,
78343,1756,1455,229,0,,,,,
78344,153,131,5,0,,,,,
78349,120,75,12,0,,,,,
78351,200,132,56,9,,,,,
78352,80,62,0,0,,,,,
78353,97,50,8,0,,,,,
78355,2303,1979,231,2,,,,,
78357,1443,1064,234,0,,,,,
78358,286,243,39,0,,,,,
78359,945,833,84,3,,,,,
78361,1774,1268,401,20,,,,,
78362,4416,3738,311,18,,,,,
78363,12962,9560,2145,0,,,,,
78368,3392,2754,391,12,,,,,
78369,112,88,0,0,,,,,
78370,2001,1730,186,0,,,,,
78371,176,133,21,0,,,,,
78372,2569,2301,129,0,,,,,
78373,1968,1427,16,0,,,,,
78374,8121,6957,551,0,,,,,
78375,1046,832,170,0,,,,,
78376,142,100,32,0,,,,,
78377,1466,1108,257,0,,,,,
78379,685,472,135,0,,,,,
78380,9571,7193,1564,74,,,,,
78382,7652,6067,889,0,,,,,
78383,1379,1166,118,2,,,,,
78384,1841,1242,420,0,,,,,
78385,139,132,0,0,,,,,
78387,3949,3174,621,17,,,,,
78389,484,356,115,0,,,,,
78390,2213,1813,215,13,,,,,
78391,89,60,0,0,,,,,
78393,1008,834,87,0,,,,,
78401,1614,1019,163,182,,,,,
78402,193,113,26,0,,,,,
78404,7531,5755,542,214,,,,,
78405,6516,4869,734,307,,,,,
78406,236,202,34,0,,,,,
78407,1304,897,150,66,,,,,
78408,4965,3643,748,275,,,,,
78409,1450,1205,104,76,,,,,
78410,12543,10667,1280,126,,,,,
78411,12287,9964,1418,188,,,,,
78412,18692,14921,2269,159,,,,,
78413,19354,16216,1971,117,,,,,
78414,18442,16093,1627,61,,,,,
78415,17386,13534,2800,439,,,,,
78416,5777,4573,765,129,,,,,
78417,2143,1639,418,25,,,,,
78418,15319,12408,1753,114,,,,,
78419,486,339,76,0,,,,,
78501,25025,17813,2593,350,,,,,
78503,8813,6716,958,0,,,,,
78504,22393,17819,2368,63,,,,,
78516,11942,9999,924,0,,,,,
78520,23981,19012,3099,407,,,,,
78521,29832,24373,3584,197,,,,,
78526,17593,14470,2446,36,,,,,
78535,181,163,18,0,,,,,
78536,122,92,30,0,,,,,
78537,13561,11045,1280,0,,,,,
78538,3567,2900,239,0,,,,,
78539,14799,11421,1751,0,,,,,
78541,17503,13349,2115,160,,,,,
78542,22842,17826,2453,45,,,,,
78543,3153,2533,175,0,,,,,
78545,118,78,33,0,,,,,
78548,184,173,0,0,,,,,
78549,129,103,0,0,,,,,
78550,17554,15103,1609,26,,,,,
78552,13143,11431,1012,98,,,,,
78557,4937,4078,405,53,,,,,
78558,398,350,0,0,,,,,
78559,4501,3825,421,0,,,,,
78560,1520,1227,194,0,,,,,
78561,209,196,4,0,,,,,
78562,941,776,54,0,,,,,
78563,38,34,0,0,,,,,
78564,15,0,0,0,,,,,
78565,20,20,0,0,,,,,
78566,6288,5275,501,31,,,,,
78567,219,201,3,0,,,,,
78569,1267,1131,95,0,,,,,
78570,10827,8183,1490,0,,,,,
78572,25814,21150,1946,64,,,,,
78573,12512,9951,1237,29,,,,,
78574,21145,16071,2489,0,,,,,
78575,3652,3153,421,0,,,,,
78576,3198,2318,361,0,,,,,
78577,26212,22133,2611,21,,,,,
78578,4291,3289,274,194,,,,,
78579,1641,1200,231,0,,,,,
78580,3323,2878,190,0,,,,,
78582,13860,9615,2934,68,,,,,
78583,2367,2253,67,0,,,,,
78584,5734,3779,1115,0,,,,,
78585,66,66,0,0,,,,,
78586,18978,15815,1678,40,,,,,
78588,128,100,6,0,,,,,
78589,13847,11612,1305,0,,,,,
78590,71,70,0,0,,,,,
78591,104,55,43,2,,,,,
